mission_id,scenario,seed,spawn_index,target_speed_ms,duration_s,attack,attack_start_s,attack_channels,attack_mode,naive_bias_lat_m,naive_bias_lon_m,naive_noise_std_m,naive_bias_lat_start_m,naive_bias_lon_start_m,naive_bias_lat_step_m,naive_bias_lon_step_m,naive_bias_psi_start_deg,naive_bias_psi_step_deg,naive_bias_v_start_mps,naive_bias_v_step_mps,attack_acc_delay_s,attack_v_replay_lag_s,attack_gyro_dos,attack_v_dos
M0580,S2,20260870783010,30,6.63,226.1,enable,84.0,lat lon psi v,naive,0.0,0.0,0.0,5.88,5.07,0.104,0.103,5.53,0.089,0.0,0.0,0.0,0.0,disable,zero
M0581,S2,20260870783011,27,8.04,240.7,enable,94.6,lat lon psi v,naive,0.0,0.0,0.0,5.86,5.18,0.091,0.084,5.16,0.117,0.0,0.0,0.0,0.0,disable,zero
M0582,S2,20260870783012,14,8.36,95.8,enable,54.0,lat lon psi v,naive,0.0,0.0,0.0,4.73,4.84,0.113,0.114,5.38,0.09,0.0,0.0,0.0,0.0,disable,zero
M0583,S2,20260870783013,33,6.11,202.8,enable,84.8,lat lon psi v,naive,0.0,0.0,0.0,5.9,5.09,0.098,0.095,4.31,0.086,0.0,0.0,0.0,0.0,disable,zero
M0584,S2,20260870783014,149,9.03,193.8,enable,89.9,lat lon psi v,naive,0.0,0.0,0.0,4.16,4.29,0.095,0.089,5.87,0.082,0.0,0.0,0.0,0.0,disable,zero
M0585,S2,20260870783015,78,8.77,119.0,enable,51.7,lat lon psi v,naive,0.0,0.0,0.0,4.67,5.86,0.083,0.102,5.18,0.119,0.0,0.0,0.0,0.0,disable,zero
M0586,S2,20260870783016,18,9.71,180.0,enable,115.5,lat lon psi v,naive,0.0,0.0,0.0,5.13,4.48,0.119,0.113,4.22,0.114,0.0,0.0,0.0,0.0,disable,zero
M0587,S2,20260870783017,76,8.19,238.9,enable,121.0,lat lon psi v,naive,0.0,0.0,0.0,4.83,5.08,0.106,0.112,4.94,0.111,0.0,0.0,0.0,0.0,disable,zero
M0588,S2,20260870783018,75,6.19,135.9,enable,68.8,lat lon psi v,naive,0.0,0.0,0.0,4.15,5.7,0.109,0.098,5.21,0.081,0.0,0.0,0.0,0.0,disable,zero
M0589,S2,20260870783019,79,8.32,285.0,enable,156.1,lat lon psi v,naive,0.0,0.0,0.0,4.35,5.88,0.104,0.085,5.89,0.1,0.0,0.0,0.0,0.0,disable,zero
M0590,S2,20260870783020,4,9.22,140.9,enable,86.8,lat lon psi v,naive,0.0,0.0,0.0,5.91,5.47,0.088,0.115,5.01,0.115,0.0,0.0,0.0,0.0,disable,zero
M0591,S2,20260870783021,43,6.3,298.7,enable,140.8,lat lon psi v,naive,0.0,0.0,0.0,4.82,4.29,0.106,0.09,5.34,0.119,0.0,0.0,0.0,0.0,disable,zero
M0592,S2,20260870783022,103,7.95,214.5,enable,78.0,lat lon psi v,naive,0.0,0.0,0.0,5.04,5.53,0.097,0.115,4.26,0.102,0.0,0.0,0.0,0.0,disable,zero
M0593,S2,20260870783023,79,8.45,171.6,enable,61.6,lat lon psi v,naive,0.0,0.0,0.0,4.73,5.53,0.087,0.093,5.8,0.09,0.0,0.0,0.0,0.0,disable,zero
M0594,S2,20260870783024,137,6.44,272.0,enable,119.7,lat lon psi v,naive,0.0,0.0,0.0,5.03,4.91,0.103,0.101,4.82,0.085,0.0,0.0,0.0,0.0,disable,zero
M0595,S2,20260870783025,74,9.92,222.4,enable,119.3,lat lon psi v,naive,0.0,0.0,0.0,5.62,5.7,0.087,0.113,5.1,0.091,0.0,0.0,0.0,0.0,disable,zero
M0596,S2,20260870783026,150,9.92,219.5,enable,142.1,lat lon psi v,naive,0.0,0.0,0.0,4.13,5.43,0.089,0.111,4.32,0.086,0.0,0.0,0.0,0.0,disable,zero
M0597,S2,20260870783027,26,6.78,136.9,enable,49.0,lat lon psi v,naive,0.0,0.0,0.0,4.11,4.74,0.087,0.095,5.8,0.081,0.0,0.0,0.0,0.0,disable,zero
M0598,S2,20260870783028,153,9.08,266.7,enable,99.2,lat lon psi v,naive,0.0,0.0,0.0,4.01,4.42,0.113,0.081,5.91,0.083,0.0,0.0,0.0,0.0,disable,zero
M0599,S2,20260870783029,81,8.53,133.1,enable,70.6,lat lon psi v,naive,0.0,0.0,0.0,4.44,5.99,0.112,0.094,5.5,0.098,0.0,0.0,0.0,0.0,disable,zero
M0600,S3,20260870783030,40,9.91,167.1,enable,138.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.64,5.87,zero,disable
M0601,S3,20260870783031,26,7.49,85.7,enable,74.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.95,6.76,zero,disable
M0602,S3,20260870783032,19,6.75,288.3,enable,258.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.44,4.0,freeze,disable
M0603,S3,20260870783033,15,7.58,89.2,enable,74.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.23,7.11,freeze,disable
M0604,S3,20260870783034,110,9.67,144.3,enable,112.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.29,freeze,disable
M0605,S3,20260870783035,23,7.0,283.8,enable,233.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.42,5.71,zero,disable
M0606,S3,20260870783036,110,9.47,256.2,enable,222.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.81,5.96,freeze,disable
M0607,S3,20260870783037,32,9.23,257.2,enable,205.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,3.54,freeze,disable
M0608,S3,20260870783038,62,9.82,188.1,enable,161.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3.78,freeze,disable
M0609,S3,20260870783039,103,6.84,150.3,enable,122.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.59,4.33,zero,disable
M0610,S3,20260870783040,153,6.97,269.0,enable,226.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.66,freeze,disable
M0611,S3,20260870783041,87,7.97,149.7,enable,113.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.79,6.95,zero,disable
M0612,S3,20260870783042,19,7.85,252.7,enable,216.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.64,4.17,zero,disable
M0613,S3,20260870783043,86,8.26,119.7,enable,89.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.43,6.89,freeze,disable
M0614,S3,20260870783044,106,8.99,291.6,enable,212.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.16,7.15,freeze,disable
M0615,S3,20260870783045,28,7.65,120.9,enable,89.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.2,6.04,freeze,disable
M0616,S3,20260870783046,134,7.96,78.9,enable,58.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.79,7.6,freeze,disable
M0617,S3,20260870783047,27,9.04,142.6,enable,110.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.47,5.24,freeze,disable
M0618,S3,20260870783048,99,8.42,72.2,enable,61.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.41,7.77,freeze,disable
M0619,S3,20260870783049,115,8.69,230.8,enable,190.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.17,3.64,freeze,disable
M0620,S3,20260870783050,44,8.0,111.6,enable,100.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.74,5.02,freeze,disable
M0621,S3,20260870783051,113,9.16,258.2,enable,185.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.03,4.31,freeze,disable
M0622,S3,20260870783052,83,7.01,249.4,enable,218.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.43,5.53,freeze,disable
M0623,S3,20260870783053,147,7.22,82.7,enable,72.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.56,7.29,freeze,disable
M0624,S3,20260870783054,12,6.8,287.9,enable,241.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.19,3.61,zero,disable
M0625,S3,20260870783055,109,7.97,123.7,enable,107.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.41,7.24,zero,disable
M0626,S3,20260870783056,117,6.78,243.6,enable,190.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.68,2.83,freeze,disable
M0627,S3,20260870783057,15,9.24,141.5,enable,108.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.76,7.57,zero,disable
M0628,S3,20260870783058,116,8.08,258.6,enable,202.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.77,5.53,freeze,disable
M0629,S3,20260870783059,83,7.97,190.7,enable,149.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.79,2.61,freeze,disable
M0630,S3,20260870783060,39,8.04,192.9,enable,147.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.47,4.14,zero,disable
M0631,S3,20260870783061,137,6.95,128.8,enable,115.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.03,6.63,freeze,disable
M0632,S3,20260870783062,86,8.77,140.0,enable,104.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.77,8.0,freeze,disable
M0633,S3,20260870783063,115,8.98,205.1,enable,146.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.74,zero,disable
M0634,S3,20260870783064,105,8.89,231.8,enable,169.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.63,7.41,zero,disable
M0635,S3,20260870783065,118,9.73,294.9,enable,265.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.77,4.94,zero,disable
M0636,S3,20260870783066,21,8.38,86.6,enable,62.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.08,6.5,zero,disable
M0637,S3,20260870783067,100,6.36,158.5,enable,126.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.54,2.05,zero,disable
M0638,S3,20260870783068,101,7.86,127.2,enable,99.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.72,7.6,zero,disable
M0639,S3,20260870783069,105,8.4,67.1,enable,53.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.67,6.78,freeze,disable
M0640,S3,20260870783070,46,6.18,229.5,enable,201.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.01,3.55,freeze,disable
M0641,S3,20260870783071,50,8.5,205.4,enable,157.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.47,2.43,zero,disable
M0642,S3,20260870783072,49,9.47,198.8,enable,147.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.62,3.43,zero,disable
M0643,S3,20260870783073,0,6.9,262.8,enable,236.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,7.47,freeze,disable
M0644,S3,20260870783074,66,7.08,232.4,enable,164.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.42,3.95,freeze,disable
M0645,S3,20260870783075,117,9.24,166.0,enable,122.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.85,3.84,zero,disable
M0646,S3,20260870783076,121,8.0,274.5,enable,240.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.13,6.65,zero,disable
M0647,S3,20260870783077,134,9.68,94.5,enable,82.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.23,6.02,zero,disable
M0648,S3,20260870783078,69,6.79,297.3,enable,218.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.34,2.0,zero,disable
M0649,S3,20260870783079,133,7.88,250.7,enable,220.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.89,5.67,zero,disable
M0650,S3,20260870783080,47,7.99,219.0,enable,167.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.33,5.25,freeze,disable
M0651,S3,20260870783081,96,9.95,87.4,enable,64.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.6,zero,disable
M0652,S3,20260870783082,118,6.91,171.3,enable,147.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.76,4.3,freeze,disable
M0653,S3,20260870783083,4,7.78,298.4,enable,228.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.64,2.57,zero,disable
M0654,S3,20260870783084,23,8.57,178.6,enable,157.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.27,7.86,zero,disable
M0655,S3,20260870783085,125,9.49,95.2,enable,84.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.83,zero,disable
M0656,S3,20260870783086,74,8.92,213.3,enable,178.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.79,2.4,zero,disable
M0657,S3,20260870783087,48,7.95,191.4,enable,138.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.77,6.06,freeze,disable
M0658,S3,20260870783088,134,8.62,267.6,enable,240.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.67,5.03,zero,disable
M0659,S3,20260870783089,78,9.27,222.5,enable,164.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.34,4.81,zero,disable
M0660,S3,20260870783090,117,7.31,165.9,enable,130.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.79,3.46,freeze,disable
M0661,S3,20260870783091,47,7.48,221.7,enable,176.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.69,5.92,freeze,disable
M0662,S3,20260870783092,89,9.78,166.1,enable,126.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.62,2.91,freeze,disable
M0663,S3,20260870783093,64,8.39,81.6,enable,65.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.52,7.08,zero,disable
M0664,S3,20260870783094,49,9.07,113.6,enable,86.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.17,6.44,freeze,disable
M0665,S3,20260870783095,11,9.69,183.7,enable,138.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.19,4.16,zero,disable
M0666,S3,20260870783096,25,7.19,68.8,enable,52.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.99,2.52,freeze,disable
M0667,S3,20260870783097,76,9.59,289.9,enable,213.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.56,5.99,zero,disable
M0668,S3,20260870783098,44,9.2,189.6,enable,168.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.19,7.97,zero,disable
M0669,S3,20260870783099,99,8.19,78.4,enable,56.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.21,7.44,freeze,disable
M0670,S3,20260870783100,16,6.76,142.0,enable,111.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.86,6.63,zero,disable
M0671,S3,20260870783101,87,8.71,100.2,enable,87.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.97,7.7,freeze,disable
M0672,S3,20260870783102,152,7.52,132.8,enable,97.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4.95,zero,disable
M0673,S3,20260870783103,123,8.36,232.5,enable,200.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.45,5.26,freeze,disable
M0674,S3,20260870783104,35,6.62,231.0,enable,162.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.57,6.16,zero,disable
M0675,S3,20260870783105,10,9.98,151.2,enable,127.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.9,7.11,freeze,disable
M0676,S3,20260870783106,66,6.24,264.1,enable,199.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.47,2.74,freeze,disable
M0677,S3,20260870783107,153,8.23,241.8,enable,206.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.72,6.26,freeze,disable
M0678,S3,20260870783108,113,7.63,293.6,enable,209.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.47,7.43,freeze,disable
M0679,S3,20260870783109,75,6.14,146.3,enable,103.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.74,5.42,freeze,disable
M0680,S3,20260870783110,92,9.86,278.3,enable,231.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.65,7.96,zero,disable
M0681,S3,20260870783111,5,6.11,169.1,enable,144.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.16,2.81,freeze,disable
M0682,S3,20260870783112,49,8.3,291.3,enable,235.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.26,7.45,zero,disable
M0683,S3,20260870783113,53,6.74,95.5,enable,72.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.69,7.51,freeze,disable
M0684,S3,20260870783114,126,8.07,272.2,enable,239.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.98,freeze,disable
M0685,S3,20260870783115,108,8.23,119.1,enable,83.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.92,6.88,zero,disable
M0686,S3,20260870783116,146,9.74,113.6,enable,84.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.47,3.97,freeze,disable
M0687,S3,20260870783117,52,8.18,187.9,enable,141.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.05,freeze,disable
M0688,S3,20260870783118,117,6.83,148.4,enable,115.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.56,2.92,freeze,disable
M0689,S3,20260870783119,50,9.8,103.9,enable,74.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.68,2.9,zero,disable
M0690,S3,20260870783120,103,6.09,283.1,enable,248.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.63,5.76,zero,disable
M0691,S3,20260870783121,12,6.81,295.5,enable,231.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.68,7.28,zero,disable
M0692,S3,20260870783122,112,9.58,66.0,enable,51.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.66,4.92,zero,disable
M0693,S3,20260870783123,28,6.97,276.2,enable,193.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.86,7.38,freeze,disable
M0694,S3,20260870783124,62,9.6,106.3,enable,87.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.32,2.26,freeze,disable
M0695,S3,20260870783125,42,6.08,193.7,enable,167.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.38,5.02,zero,disable
M0696,S3,20260870783126,31,8.88,200.9,enable,179.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.51,3.3,zero,disable
M0697,S3,20260870783127,78,9.88,268.5,enable,217.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.01,5.48,freeze,disable
M0698,S3,20260870783128,50,9.74,295.5,enable,219.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.98,3.38,zero,disable
M0699,S3,20260870783129,18,9.03,156.8,enable,141.1,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.49,2.43,freeze,disable
M0700,S3,20260870783130,142,8.58,211.5,enable,167.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.33,3.8,zero,disable
M0701,S3,20260870783131,94,8.76,100.2,enable,74.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.07,3.57,freeze,disable
M0702,S3,20260870783132,132,6.44,190.8,enable,139.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.03,5.9,zero,disable
M0703,S3,20260870783133,24,8.78,278.6,enable,215.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.19,4.78,freeze,disable
M0704,S3,20260870783134,99,8.46,207.2,enable,145.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.79,7.95,zero,disable
M0705,S3,20260870783135,51,6.6,206.1,enable,162.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.52,4.54,freeze,disable
M0706,S3,20260870783136,42,7.63,80.7,enable,61.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.96,4.94,zero,disable
M0707,S3,20260870783137,114,7.12,170.3,enable,138.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.81,3.48,zero,disable
M0708,S3,20260870783138,23,8.99,299.5,enable,231.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.26,5.15,zero,disable
M0709,S3,20260870783139,106,9.64,266.9,enable,230.8,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.03,5.25,zero,disable
M0710,S3,20260870783140,106,9.36,280.8,enable,229.4,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.58,4.59,zero,disable
M0711,S3,20260870783141,139,6.36,179.3,enable,151.9,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.55,6.24,zero,disable
M0712,S3,20260870783142,57,8.66,95.8,enable,72.6,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.92,7.47,freeze,disable
M0713,S3,20260870783143,1,7.85,81.4,enable,57.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2.1,freeze,disable
M0714,S3,20260870783144,63,6.3,68.2,enable,61.3,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.55,7.76,zero,disable
M0715,S3,20260870783145,129,9.28,168.7,enable,124.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.46,7.67,freeze,disable
M0716,S3,20260870783146,72,8.34,142.0,enable,109.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.95,4.83,zero,disable
M0717,S3,20260870783147,12,8.44,62.1,enable,45.5,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.38,7.13,zero,disable
M0718,S3,20260870783148,94,8.29,160.1,enable,119.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.31,6.11,zero,disable
M0719,S3,20260870783149,64,9.27,265.5,enable,237.7,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.63,3.63,zero,disable
M0720,S3,20260870783150,34,8.43,152.7,enable,111.0,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.91,zero,disable
M0721,S3,20260870783151,138,7.02,209.9,enable,164.2,acc_x gyro_z v,naive,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.36,7.35,freeze,disable
